Iter  Part  GoF  Model_Output  
3  36   1.0000000E+10   1.0000000E+10  
3  37   1.0000000E+10   1.0000000E+10  
3  38   1.0000000E+10   1.0000000E+10  
3  39   1.0000000E+10   1.0000000E+10  
3  40   1.0000000E+10   1.0000000E+10  
61  1   1.8590361E-01   1.8590361E-01  
61  2   1.8590361E-01   1.8590361E-01  
61  3   1.8590361E-01   1.8590361E-01  
61  4   1.8590361E-01   1.8590361E-01  
61  5   1.8590361E-01   1.8590361E-01  
61  6   1.8590361E-01   1.8590361E-01  
61  7   1.8590361E-01   1.8590361E-01  
61  8   1.8590361E-01   1.8590361E-01  
61  9   1.8590361E-01   1.8590361E-01  
61  10   1.8590361E-01   1.8590361E-01  
61  11   1.8590361E-01   1.8590361E-01  
61  12   1.8590361E-01   1.8590361E-01  
61  13   1.8590361E-01   1.8590361E-01  
61  14   1.8590361E-01   1.8590361E-01  
61  15   1.8590361E-01   1.8590361E-01  
61  16   1.8590361E-01   1.8590361E-01  
61  17   1.8590361E-01   1.8590361E-01  
61  18   1.8590361E-01   1.8590361E-01  
61  19   1.8590361E-01   1.8590361E-01  
61  20   1.8590361E-01   1.8590361E-01  
61  21   1.8590361E-01   1.8590361E-01  
61  22   1.8590361E-01   1.8590361E-01  
61  23   1.8590361E-01   1.8590361E-01  
61  24   1.8619739E-01   1.8619739E-01  
61  25   1.8590361E-01   1.8590361E-01  
61  26   1.8590361E-01   1.8590361E-01  
61  27   1.8590361E-01   1.8590361E-01  
61  28   1.8590361E-01   1.8590361E-01  
61  29   1.8590361E-01   1.8590361E-01  
61  30   1.8590361E-01   1.8590361E-01  
61  31   1.8590361E-01   1.8590361E-01  
61  32   1.8590361E-01   1.8590361E-01  
61  33   1.8590361E-01   1.8590361E-01  
61  34   1.8590361E-01   1.8590361E-01  
61  35   1.8590361E-01   1.8590361E-01  
61  36   1.8590361E-01   1.8590361E-01  
61  37   1.8590361E-01   1.8590361E-01  
61  38   1.8590361E-01   1.8590361E-01  
61  39   1.8590361E-01   1.8590361E-01  
61  40   1.8590361E-01   1.8590361E-01  
10  1   1.8657006E-01   1.8657006E-01  
10  2   1.7944360E-01   1.7944360E-01  
10  3   1.0000000E+10   1.0000000E+10  
10  4   1.0000000E+10   1.0000000E+10  
10  5   1.6033542E-01   1.6033542E-01  
10  6   1.0000000E+10   1.0000000E+10  
10  7   1.0000000E+10   1.0000000E+10  
10  8   1.5505416E-01   1.5505416E-01  
10  9   2.3715901E-01   2.3715901E-01  
10  10   1.0000000E+10   1.0000000E+10  
10  11   1.0000000E+10   1.0000000E+10  
10  12   1.0000000E+10   1.0000000E+10  
10  13   1.0000000E+10   1.0000000E+10  
10  14   1.0000000E+10   1.0000000E+10  
10  15   1.6399574E-01   1.6399574E-01  
10  16   1.5309433E-01   1.5309433E-01  
10  17   1.0000000E+10   1.0000000E+10  
10  18   1.0000000E+10   1.0000000E+10  
10  19   2.4603837E-01   2.4603837E-01  
10  20   1.8109801E-01   1.8109801E-01  
10  21   2.5040455E-01   2.5040455E-01  
10  22   1.3173973E-01   1.3173973E-01  
10  23   1.7799723E-01   1.7799723E-01  
10  24   2.0300234E-01   2.0300234E-01  
10  25   2.4204193E-01   2.4204193E-01  
10  26   1.8558143E-01   1.8558143E-01  
10  27   1.0000000E+10   1.0000000E+10  
10  28   1.2888625E-01   1.2888625E-01  
10  29   1.0000000E+10   1.0000000E+10  
10  30   2.4095680E-01   2.4095680E-01  
10  31   1.4006621E-01   1.4006621E-01  
10  32   1.0000000E+10   1.0000000E+10  
10  33   1.4149277E-01   1.4149277E-01  
10  34   1.0000000E+10   1.0000000E+10  
10  35   1.2551618E-01   1.2551618E-01  
10  36   1.0000000E+10   1.0000000E+10  
10  37   2.3764096E-01   2.3764096E-01  
10  38   1.3971866E-01   1.3971866E-01  
10  39   1.3853296E-01   1.3853296E-01  
10  40   1.4548460E-01   1.4548460E-01  
62  1   1.8590361E-01   1.8590361E-01  
62  2   1.8590361E-01   1.8590361E-01  
62  3   1.8590361E-01   1.8590361E-01  
62  4   1.8590361E-01   1.8590361E-01  
62  5   1.8590361E-01   1.8590361E-01  
62  6   1.8590361E-01   1.8590361E-01  
62  7   1.8590361E-01   1.8590361E-01  
62  8   1.8590361E-01   1.8590361E-01  
62  9   1.8590361E-01   1.8590361E-01  
62  10   1.8590361E-01   1.8590361E-01  
62  11   1.8590361E-01   1.8590361E-01  
62  12   1.8590361E-01   1.8590361E-01  
62  13   1.8590361E-01   1.8590361E-01  
62  14   1.8590361E-01   1.8590361E-01  
62  15   1.8590361E-01   1.8590361E-01  
62  16   1.8590361E-01   1.8590361E-01  
62  17   1.8590361E-01   1.8590361E-01  
62  18   1.8590361E-01   1.8590361E-01  
62  19   1.8590361E-01   1.8590361E-01  
62  20   1.8590361E-01   1.8590361E-01  
62  21   1.8590361E-01   1.8590361E-01  
62  22   1.8590361E-01   1.8590361E-01  
62  23   1.8590361E-01   1.8590361E-01  
62  24   1.8619739E-01   1.8619739E-01  
62  25   1.8590361E-01   1.8590361E-01  
62  26   1.8590361E-01   1.8590361E-01  
62  27   1.8590361E-01   1.8590361E-01  
62  28   1.8590361E-01   1.8590361E-01  
62  29   1.8619739E-01   1.8619739E-01  
62  30   1.8590361E-01   1.8590361E-01  
62  31   1.8590361E-01   1.8590361E-01  
62  32   1.8590361E-01   1.8590361E-01  
62  33   1.8590361E-01   1.8590361E-01  
62  34   1.8590361E-01   1.8590361E-01  
62  35   1.8590361E-01   1.8590361E-01  
62  36   1.8590361E-01   1.8590361E-01  
62  37   1.8590361E-01   1.8590361E-01  
62  38   1.8590361E-01   1.8590361E-01  
62  39   1.8590361E-01   1.8590361E-01  
62  40   1.8590361E-01   1.8590361E-01  
63  1   1.8590361E-01   1.8590361E-01  
63  2   1.8619739E-01   1.8619739E-01  
63  3   1.8590361E-01   1.8590361E-01  
63  4   1.8590361E-01   1.8590361E-01  
63  5   1.8590361E-01   1.8590361E-01  
63  6   1.8590361E-01   1.8590361E-01  
63  7   1.8590361E-01   1.8590361E-01  
63  8   1.8590361E-01   1.8590361E-01  
63  9   1.8590361E-01   1.8590361E-01  
63  10   1.8590361E-01   1.8590361E-01  
63  11   1.8590361E-01   1.8590361E-01  
63  12   1.8590361E-01   1.8590361E-01  
63  13   1.9802938E-01   1.9802938E-01  
63  14   1.8590361E-01   1.8590361E-01  
63  15   1.8590361E-01   1.8590361E-01  
63  16   1.8590361E-01   1.8590361E-01  
63  17   1.8590361E-01   1.8590361E-01  
63  18   1.8590361E-01   1.8590361E-01  
63  19   1.8590361E-01   1.8590361E-01  
63  20   1.8590361E-01   1.8590361E-01  
63  21   1.8590361E-01   1.8590361E-01  
63  22   1.8590361E-01   1.8590361E-01  
63  23   1.8590361E-01   1.8590361E-01  
63  24   1.8619739E-01   1.8619739E-01  
63  25   1.8619739E-01   1.8619739E-01  
63  26   1.8590361E-01   1.8590361E-01  
63  27   1.8590361E-01   1.8590361E-01  
63  28   1.8590361E-01   1.8590361E-01  
63  29   1.8590361E-01   1.8590361E-01  
63  30   1.8590361E-01   1.8590361E-01  
63  31   1.8590361E-01   1.8590361E-01  
63  32   1.8590361E-01   1.8590361E-01  
63  33   1.8590361E-01   1.8590361E-01  
63  34   1.8590361E-01   1.8590361E-01  
63  35   1.8590361E-01   1.8590361E-01  
63  36   1.8590361E-01   1.8590361E-01  
63  37   1.8590361E-01   1.8590361E-01  
63  38   1.8590361E-01   1.8590361E-01  
63  39   1.8590361E-01   1.8590361E-01  
63  40   1.8590361E-01   1.8590361E-01  
11  1   1.0000000E+10   1.0000000E+10  
11  2   1.7944360E-01   1.7944360E-01  
11  3   1.8371687E-01   1.8371687E-01  
11  4   2.8849969E-01   2.8849969E-01  
11  5   1.5892837E-01   1.5892837E-01  
11  6   1.7108301E-01   1.7108301E-01  
11  7   1.0000000E+10   1.0000000E+10  
11  8   2.2414869E-01   2.2414869E-01  
11  9   1.5684859E-01   1.5684859E-01  
11  10   1.0000000E+10   1.0000000E+10  
11  11   2.3674555E-01   2.3674555E-01  
11  12   1.9151687E-01   1.9151687E-01  
11  13   1.4000853E-01   1.4000853E-01  
11  14   1.0000000E+10   1.0000000E+10  
11  15   1.6399574E-01   1.6399574E-01  
11  16   1.0000000E+10   1.0000000E+10  
11  17   1.6689233E-01   1.6689233E-01  
11  18   1.0000000E+10   1.0000000E+10  
11  19   1.0000000E+10   1.0000000E+10  
11  20   1.5223083E-01   1.5223083E-01  
11  21   2.0667257E-01   2.0667257E-01  
11  22   1.3338630E-01   1.3338630E-01  
11  23   1.0000000E+10   1.0000000E+10  
11  24   1.0000000E+10   1.0000000E+10  
11  25   1.0000000E+10   1.0000000E+10  
11  26   1.0000000E+10   1.0000000E+10  
11  27   1.9749892E-01   1.9749892E-01  
11  28   1.2888625E-01   1.2888625E-01  
11  29   1.0000000E+10   1.0000000E+10  
11  30   1.4167257E-01   1.4167257E-01  
11  31   1.4006621E-01   1.4006621E-01  
11  32   1.0000000E+10   1.0000000E+10  
11  33   1.4127330E-01   1.4127330E-01  
11  34   1.0000000E+10   1.0000000E+10  
11  35   1.2551618E-01   1.2551618E-01  
11  36   1.0000000E+10   1.0000000E+10  
11  37   2.3764096E-01   2.3764096E-01  
11  38   1.4215599E-01   1.4215599E-01  
11  39   1.2551618E-01   1.2551618E-01  
11  40   1.4548460E-01   1.4548460E-01  
64  1   1.8590361E-01   1.8590361E-01  
64  2   1.8619739E-01   1.8619739E-01  
64  3   1.8590361E-01   1.8590361E-01  
64  4   1.8590361E-01   1.8590361E-01  
64  5   1.8590361E-01   1.8590361E-01  
64  6   1.8590361E-01   1.8590361E-01  
64  7   1.8590361E-01   1.8590361E-01  
64  8   1.8590361E-01   1.8590361E-01  
64  9   1.8590361E-01   1.8590361E-01  
64  10   1.8590361E-01   1.8590361E-01  
64  11   1.8590361E-01   1.8590361E-01  
64  12   1.8590361E-01   1.8590361E-01  
64  13   1.9802938E-01   1.9802938E-01  
64  14   1.8590361E-01   1.8590361E-01  
64  15   1.8590361E-01   1.8590361E-01  
64  16   1.8590361E-01   1.8590361E-01  
64  17   1.8590361E-01   1.8590361E-01  
64  18   1.8590361E-01   1.8590361E-01  
64  19   1.8590361E-01   1.8590361E-01  
64  20   1.8590361E-01   1.8590361E-01  
64  21   1.8640755E-01   1.8640755E-01  
64  22   1.8590361E-01   1.8590361E-01  
64  23   1.8590361E-01   1.8590361E-01  
64  24   1.8619739E-01   1.8619739E-01  
64  25   1.8619739E-01   1.8619739E-01  
64  26   1.8590361E-01   1.8590361E-01  
64  27   1.8590361E-01   1.8590361E-01  
64  28   1.8590361E-01   1.8590361E-01  
64  29   1.8590361E-01   1.8590361E-01  
64  30   1.8590361E-01   1.8590361E-01  
64  31   1.8590361E-01   1.8590361E-01  
64  32   1.8590361E-01   1.8590361E-01  
64  33   1.9802938E-01   1.9802938E-01  
64  34   1.8590361E-01   1.8590361E-01  
64  35   1.8590361E-01   1.8590361E-01  
64  36   1.8590361E-01   1.8590361E-01  
64  37   1.8590361E-01   1.8590361E-01  
64  38   1.8590361E-01   1.8590361E-01  
64  39   1.8590361E-01   1.8590361E-01  
64  40   1.8590361E-01   1.8590361E-01  
5  1   1.1378898E-01   1.1378898E-01  
5  2   1.0000000E+10   1.0000000E+10  
5  3   1.0000000E+10   1.0000000E+10  
5  4   1.0000000E+10   1.0000000E+10  
5  5   1.0000000E+10   1.0000000E+10  
5  6   1.0000000E+10   1.0000000E+10  
5  7   1.5484445E-01   1.5484445E-01  
5  8   1.0000000E+10   1.0000000E+10  
5  9   1.0000000E+10   1.0000000E+10  
5  10   1.3887086E-01   1.3887086E-01  
5  11   1.0000000E+10   1.0000000E+10  
5  12   1.0000000E+10   1.0000000E+10  
5  13   1.0000000E+10   1.0000000E+10  
5  14   1.0000000E+10   1.0000000E+10  
5  15   1.0000000E+10   1.0000000E+10  
5  16   1.0000000E+10   1.0000000E+10  
5  17   1.0000000E+10   1.0000000E+10  
5  18   1.4827972E-01   1.4827972E-01  
5  19   1.0000000E+10   1.0000000E+10  
5  20   1.4474114E-01   1.4474114E-01  
5  21   1.0000000E+10   1.0000000E+10  
5  22   1.0000000E+10   1.0000000E+10  
5  23   1.0000000E+10   1.0000000E+10  
5  24   1.0000000E+10   1.0000000E+10  
5  25   1.0000000E+10   1.0000000E+10  
5  26   1.0000000E+10   1.0000000E+10  
5  27   1.0000000E+10   1.0000000E+10  
5  28   1.0000000E+10   1.0000000E+10  
5  29   1.0000000E+10   1.0000000E+10  
5  30   1.0000000E+10   1.0000000E+10  
5  31   1.0000000E+10   1.0000000E+10  
5  32   1.7948222E-01   1.7948222E-01  
5  33   1.0000000E+10   1.0000000E+10  
5  34   1.3912327E-01   1.3912327E-01  
5  35   1.0000000E+10   1.0000000E+10  
5  36   1.0000000E+10   1.0000000E+10  
5  37   2.3119195E-01   2.3119195E-01  
5  38   1.0000000E+10   1.0000000E+10  
5  39   1.0000000E+10   1.0000000E+10  
5  40   1.0000000E+10   1.0000000E+10  
65  1   1.8590361E-01   1.8590361E-01  
65  2   1.8590361E-01   1.8590361E-01  
65  3   1.8590361E-01   1.8590361E-01  
65  4   1.8590361E-01   1.8590361E-01  
65  5   1.8590361E-01   1.8590361E-01  
65  6   1.8590361E-01   1.8590361E-01  
65  7   1.8590361E-01   1.8590361E-01  
65  8   1.8590361E-01   1.8590361E-01  
65  9   1.8590361E-01   1.8590361E-01  
65  10   1.8590361E-01   1.8590361E-01  
65  11   1.8590361E-01   1.8590361E-01  
65  12   1.8590361E-01   1.8590361E-01  
65  13   1.8590361E-01   1.8590361E-01  
65  14   1.8590361E-01   1.8590361E-01  
65  15   1.8590361E-01   1.8590361E-01  
65  16   1.8590361E-01   1.8590361E-01  
65  17   1.8590361E-01   1.8590361E-01  
65  18   1.8590361E-01   1.8590361E-01  
65  19   1.8590361E-01   1.8590361E-01  
65  20   1.8590361E-01   1.8590361E-01  
65  21   1.8590361E-01   1.8590361E-01  
65  22   1.8590361E-01   1.8590361E-01  
65  23   1.8590361E-01   1.8590361E-01  
65  24   2.5197156E-01   2.5197156E-01  
65  25   1.8619739E-01   1.8619739E-01  
65  26   1.8590361E-01   1.8590361E-01  
65  27   1.8590361E-01   1.8590361E-01  
65  28   1.8590361E-01   1.8590361E-01  
65  29   1.8590361E-01   1.8590361E-01  
65  30   1.8590361E-01   1.8590361E-01  
65  31   1.8590361E-01   1.8590361E-01  
65  32   1.8590361E-01   1.8590361E-01  
65  33   1.9802938E-01   1.9802938E-01  
65  34   1.8590361E-01   1.8590361E-01  
65  35   1.8590361E-01   1.8590361E-01  
65  36   1.8590361E-01   1.8590361E-01  
65  37   1.8590361E-01   1.8590361E-01  
65  38   1.8590361E-01   1.8590361E-01  
65  39   1.8590361E-01   1.8590361E-01  
65  40   1.8619739E-01   1.8619739E-01  
66  1   1.8590361E-01   1.8590361E-01  
66  2   1.8590361E-01   1.8590361E-01  
66  3   1.8590361E-01   1.8590361E-01  
66  4   1.8590361E-01   1.8590361E-01  
66  5   1.8590361E-01   1.8590361E-01  
66  6   1.8590361E-01   1.8590361E-01  
66  7   1.8590361E-01   1.8590361E-01  
66  8   1.8590361E-01   1.8590361E-01  
66  9   1.8590361E-01   1.8590361E-01  
66  10   1.8590361E-01   1.8590361E-01  
66  11   1.8590361E-01   1.8590361E-01  
66  12   1.8590361E-01   1.8590361E-01  
66  13   1.8590361E-01   1.8590361E-01  
66  14   1.8590361E-01   1.8590361E-01  
66  15   1.8590361E-01   1.8590361E-01  
66  16   1.8590361E-01   1.8590361E-01  
66  17   1.8590361E-01   1.8590361E-01  
66  18   1.8590361E-01   1.8590361E-01  
66  19   1.8590361E-01   1.8590361E-01  
66  20   1.8590361E-01   1.8590361E-01  
66  21   1.8590361E-01   1.8590361E-01  
66  22   1.8590361E-01   1.8590361E-01  
66  23   1.8590361E-01   1.8590361E-01  
66  24   1.8619739E-01   1.8619739E-01  
66  25   1.8590361E-01   1.8590361E-01  
66  26   1.8590361E-01   1.8590361E-01  
66  27   1.8590361E-01   1.8590361E-01  
66  28   1.8590361E-01   1.8590361E-01  
66  29   1.8590361E-01   1.8590361E-01  
66  30   1.8590361E-01   1.8590361E-01  
66  31   1.8590361E-01   1.8590361E-01  
66  32   1.8590361E-01   1.8590361E-01  
66  33   1.8590361E-01   1.8590361E-01  
66  34   1.8590361E-01   1.8590361E-01  
66  35   1.8590361E-01   1.8590361E-01  
66  36   1.8590361E-01   1.8590361E-01  
66  37   1.9802938E-01   1.9802938E-01  
66  38   1.8590361E-01   1.8590361E-01  
66  39   1.8590361E-01   1.8590361E-01  
66  40   1.8619739E-01   1.8619739E-01  
67  1   1.8590361E-01   1.8590361E-01  
67  2   1.8590361E-01   1.8590361E-01  
67  3   1.8590361E-01   1.8590361E-01  
67  4   1.8590361E-01   1.8590361E-01  
67  5   1.8590361E-01   1.8590361E-01  
67  6   1.8590361E-01   1.8590361E-01  
67  7   1.8590361E-01   1.8590361E-01  
67  8   1.8590361E-01   1.8590361E-01  
67  9   1.8590361E-01   1.8590361E-01  
67  10   1.8590361E-01   1.8590361E-01  
67  11   1.8590361E-01   1.8590361E-01  
67  12   1.8590361E-01   1.8590361E-01  
67  13   1.8645341E-01   1.8645341E-01  
67  14   1.8590361E-01   1.8590361E-01  
67  15   1.8590361E-01   1.8590361E-01  
67  16   1.8590361E-01   1.8590361E-01  
67  17   1.8590361E-01   1.8590361E-01  
67  18   1.8590361E-01   1.8590361E-01  
67  19   1.8590361E-01   1.8590361E-01  
67  20   1.8590361E-01   1.8590361E-01  
67  21   1.8590361E-01   1.8590361E-01  
67  22   1.8590361E-01   1.8590361E-01  
67  23   1.8590361E-01   1.8590361E-01  
67  24   1.8619739E-01   1.8619739E-01  
67  25   1.8590361E-01   1.8590361E-01  
67  26   1.8590361E-01   1.8590361E-01  
67  27   1.8590361E-01   1.8590361E-01  
67  28   1.8590361E-01   1.8590361E-01  
67  29   1.8590361E-01   1.8590361E-01  
67  30   1.8590361E-01   1.8590361E-01  
67  31   1.8590361E-01   1.8590361E-01  
67  32   1.8590361E-01   1.8590361E-01  
67  33   1.8590361E-01   1.8590361E-01  
67  34   1.8590361E-01   1.8590361E-01  
67  35   1.8590361E-01   1.8590361E-01  
67  36   1.8590361E-01   1.8590361E-01  
67  37   1.9802938E-01   1.9802938E-01  
67  38   1.8590361E-01   1.8590361E-01  
67  39   1.8590361E-01   1.8590361E-01  
67  40   1.8590361E-01   1.8590361E-01  
12  1   1.0000000E+10   1.0000000E+10  
12  2   1.8316486E-01   1.8316486E-01  
12  3   1.0000000E+10   1.0000000E+10  
12  4   1.0000000E+10   1.0000000E+10  
12  5   1.6150822E-01   1.6150822E-01  
12  6   2.4563150E-01   2.4563150E-01  
12  7   1.6689233E-01   1.6689233E-01  
12  8   1.3631111E-01   1.3631111E-01  
12  9   1.5684859E-01   1.5684859E-01  
12  10   1.0000000E+10   1.0000000E+10  
12  11   2.3892986E-01   2.3892986E-01  
12  12   1.8063922E-01   1.8063922E-01  
12  13   1.4000853E-01   1.4000853E-01  
12  14   1.9087803E-01   1.9087803E-01  
12  15   1.6033542E-01   1.6033542E-01  
12  16   2.4268553E-01   2.4268553E-01  
12  17   1.7884309E-01   1.7884309E-01  
12  18   1.0000000E+10   1.0000000E+10  
12  19   1.0000000E+10   1.0000000E+10  
12  20   1.5821490E-01   1.5821490E-01  
12  21   1.7993259E-01   1.7993259E-01  
12  22   1.3338630E-01   1.3338630E-01  
12  23   1.3996392E-01   1.3996392E-01  
12  24   1.0000000E+10   1.0000000E+10  
12  25   2.3715662E-01   2.3715662E-01  
12  26   1.6512982E-01   1.6512982E-01  
12  27   1.6585117E-01   1.6585117E-01  
12  28   1.2888625E-01   1.2888625E-01  
12  29   1.2877846E-01   1.2877846E-01  
12  30   1.6046656E-01   1.6046656E-01  
12  31   1.4006621E-01   1.4006621E-01  
12  32   2.4733091E-01   2.4733091E-01  
12  33   1.6402757E-01   1.6402757E-01  
12  34   1.4160282E-01   1.4160282E-01  
12  35   1.3173973E-01   1.3173973E-01  
12  36   1.0000000E+10   1.0000000E+10  
12  37   2.4513185E-01   2.4513185E-01  
12  38   1.4215599E-01   1.4215599E-01  
12  39   1.2551618E-01   1.2551618E-01  
12  40   1.4215599E-01   1.4215599E-01  
68  1   1.8590361E-01   1.8590361E-01  
68  2   1.8590361E-01   1.8590361E-01  
68  3   1.8590361E-01   1.8590361E-01  
68  4   1.8590361E-01   1.8590361E-01  
68  5   1.8590361E-01   1.8590361E-01  
68  6   1.8590361E-01   1.8590361E-01  
68  7   1.8590361E-01   1.8590361E-01  
68  8   1.8590361E-01   1.8590361E-01  
68  9   1.8590361E-01   1.8590361E-01  
68  10   1.8590361E-01   1.8590361E-01  
68  11   1.8590361E-01   1.8590361E-01  
68  12   1.8590361E-01   1.8590361E-01  
68  13   1.8590361E-01   1.8590361E-01  
68  14   1.8590361E-01   1.8590361E-01  
68  15   1.8590361E-01   1.8590361E-01  
68  16   1.8590361E-01   1.8590361E-01  
68  17   1.8590361E-01   1.8590361E-01  
68  18   1.8590361E-01   1.8590361E-01  
68  19   1.8590361E-01   1.8590361E-01  
68  20   1.8590361E-01   1.8590361E-01  
68  21   1.8590361E-01   1.8590361E-01  
68  22   1.8590361E-01   1.8590361E-01  
68  23   1.8590361E-01   1.8590361E-01  
68  24   1.8619739E-01   1.8619739E-01  
68  25   1.8590361E-01   1.8590361E-01  
68  26   1.8590361E-01   1.8590361E-01  
68  27   1.8590361E-01   1.8590361E-01  
68  28   1.8590361E-01   1.8590361E-01  
68  29   1.8590361E-01   1.8590361E-01  
68  30   1.8590361E-01   1.8590361E-01  
68  31   1.8590361E-01   1.8590361E-01  
68  32   1.8590361E-01   1.8590361E-01  
68  33   1.8590361E-01   1.8590361E-01  
68  34   1.8590361E-01   1.8590361E-01  
68  35   1.9802938E-01   1.9802938E-01  
68  36   1.8590361E-01   1.8590361E-01  
68  37   1.9802938E-01   1.9802938E-01  
68  38   1.8590361E-01   1.8590361E-01  
68  39   1.8590361E-01   1.8590361E-01  
68  40   1.8590361E-01   1.8590361E-01  
69  1   1.8590361E-01   1.8590361E-01  
69  2   1.8590361E-01   1.8590361E-01  
69  3   1.8590361E-01   1.8590361E-01  
69  4   1.8590361E-01   1.8590361E-01  
69  5   1.8590361E-01   1.8590361E-01  
69  6   1.8590361E-01   1.8590361E-01  
69  7   1.9802938E-01   1.9802938E-01  
69  8   1.8590361E-01   1.8590361E-01  
69  9   1.8590361E-01   1.8590361E-01  
69  10   1.8590361E-01   1.8590361E-01  
69  11   1.8590361E-01   1.8590361E-01  
69  12   1.8590361E-01   1.8590361E-01  
69  13   1.8590361E-01   1.8590361E-01  
69  14   1.8590361E-01   1.8590361E-01  
69  15   1.8590361E-01   1.8590361E-01  
69  16   1.8590361E-01   1.8590361E-01  
69  17   1.8590361E-01   1.8590361E-01  
69  18   1.8590361E-01   1.8590361E-01  
69  19   1.8590361E-01   1.8590361E-01  
69  20   1.8590361E-01   1.8590361E-01  
69  21   1.8640755E-01   1.8640755E-01  
69  22   1.8590361E-01   1.8590361E-01  
69  23   1.8590361E-01   1.8590361E-01  
69  24   1.8619739E-01   1.8619739E-01  
69  25   1.8590361E-01   1.8590361E-01  
69  26   1.8590361E-01   1.8590361E-01  
69  27   1.8590361E-01   1.8590361E-01  
69  28   1.8590361E-01   1.8590361E-01  
69  29   1.8590361E-01   1.8590361E-01  
69  30   1.8590361E-01   1.8590361E-01  
69  31   1.8590361E-01   1.8590361E-01  
69  32   1.8590361E-01   1.8590361E-01  
69  33   1.8590361E-01   1.8590361E-01  
69  34   1.8590361E-01   1.8590361E-01  
69  35   1.9802938E-01   1.9802938E-01  
69  36   1.8590361E-01   1.8590361E-01  
69  37   1.9802938E-01   1.9802938E-01  
69  38   1.8590361E-01   1.8590361E-01  
69  39   1.8590361E-01   1.8590361E-01  
69  40   1.8590361E-01   1.8590361E-01  
13  1   1.0000000E+10   1.0000000E+10  
13  2   1.8771169E-01   1.8771169E-01  
13  3   1.8662538E-01   1.8662538E-01  
13  4   1.0000000E+10   1.0000000E+10  
13  5   1.5878748E-01   1.5878748E-01  
13  6   1.0000000E+10   1.0000000E+10  
13  7   1.7194189E-01   1.7194189E-01  
13  8   1.3631111E-01   1.3631111E-01  
13  9   1.3137017E-01   1.3137017E-01  
13  10   1.0000000E+10   1.0000000E+10  
13  11   1.6327725E-01   1.6327725E-01  
13  12   1.0000000E+10   1.0000000E+10  
13  13   1.5039587E-01   1.5039587E-01  
13  14   1.0000000E+10   1.0000000E+10  
13  15   1.6033542E-01   1.6033542E-01  
13  16   2.3201956E-01   2.3201956E-01  
13  17   1.0000000E+10   1.0000000E+10  
13  18   1.0000000E+10   1.0000000E+10  
13  19   1.8180167E-01   1.8180167E-01  
13  20   1.0000000E+10   1.0000000E+10  
13  21   1.5010490E-01   1.5010490E-01  
13  22   1.3338630E-01   1.3338630E-01  
13  23   1.3996392E-01   1.3996392E-01  
13  24   1.0000000E+10   1.0000000E+10  
13  25   2.3262057E-01   2.3262057E-01  
13  26   1.7173933E-01   1.7173933E-01  
13  27   1.6003510E-01   1.6003510E-01  
13  28   1.2888625E-01   1.2888625E-01  
13  29   1.2864514E-01   1.2864514E-01  
13  30   1.5701479E-01   1.5701479E-01  
13  31   1.4006621E-01   1.4006621E-01  
13  32   2.4243265E-01   2.4243265E-01  
13  33   1.6402757E-01   1.6402757E-01  
13  34   1.3408619E-01   1.3408619E-01  
13  35   1.2551618E-01   1.2551618E-01  
13  36   1.0000000E+10   1.0000000E+10  
13  37   1.0000000E+10   1.0000000E+10  
13  38   1.3853296E-01   1.3853296E-01  
13  39   1.2551618E-01   1.2551618E-01  
13  40   1.4756294E-01   1.4756294E-01  
